McTavish,Bellevue,Assomption,Trudeau,StHubert,heure,date
0,15,0,0,0,14,2018-08-29
5,6,25,13,8,15,2018-08-29
0,0,0,0,0,16,2018-08-29
0,0,0,0,0,17,2018-08-29
0,0,0,0,0,18,2018-08-29
0,0,0,0,0,19,2018-08-29
0,0,2,0,0,20,2018-08-29
0,0,0,0,2,21,2018-08-29
0,0,0,0,0,22,2018-08-29
0,0,0,0,0,23,2018-08-29
0,0,0,0,0,0,2018-08-30
0,0,0,0,0,1,2018-08-30
0,0,0,0,0,2,2018-08-30
0,0,0,0,0,3,2018-08-30
0,0,0,0,0,4,2018-08-30
0,0,0,0,0,5,2018-08-30
0,0,0,0,0,6,2018-08-30
0,0,3,2,0,7,2018-08-30
0,0,0,0,0,8,2018-08-30
0,0,0,0,0,9,2018-08-30
0,0,0,0,0,10,2018-08-30
0,0,0,0,0,11,2018-08-30
0,0,0,0,0,12,2018-08-30
0,0,0,0,0,13,2018-08-30
0,0,0,0,0,14,2018-08-30
0,0,0,0,0,15,2018-08-30
0,0,0,0,0,16,2018-08-30
0,0,0,0,0,17,2018-08-30
0,0,0,0,0,18,2018-08-30
0,0,0,0,0,19,2018-08-30
0,0,8,0,0,20,2018-08-30
0,0,0,0,0,21,2018-08-30
0,0,0,0,0,22,2018-08-30
0,0,0,0,0,23,2018-08-30
0,0,0,0,0,0,2018-08-31
0,0,0,0,0,1,2018-08-31
0,0,0,0,0,2,2018-08-31
0,0,0,0,0,3,2018-08-31
0,0,0,0,0,4,2018-08-31
0,0,0,0,0,5,2018-08-31
0,0,0,0,0,6,2018-08-31
0,0,2,0,0,7,2018-08-31
0,0,0,0,0,8,2018-08-31
0,0,0,0,0,9,2018-08-31
0,0,0,0,0,10,2018-08-31
0,0,0,0,0,11,2018-08-31
0,0,0,0,0,12,2018-08-31
0,0,0,0,0,13,2018-08-31
0,0,0,0,0,14,2018-08-31
0,0,0,0,0,15,2018-08-31
0,0,0,0,0,16,2018-08-31
0,0,0,0,0,17,2018-08-31
0,0,0,0,0,18,2018-08-31
0,0,3,0,0,19,2018-08-31
0,0,3,0,0,20,2018-08-31
0,0,0,0,0,21,2018-08-31
0,0,0,0,0,22,2018-08-31
0,0,0,0,0,23,2018-08-31
0,0,0,0,0,0,2018-09-01
0,0,0,0,0,1,2018-09-01
0,0,0,0,0,2,2018-09-01
0,0,0,0,0,3,2018-09-01
4,0,2,0,0,4,2018-09-01
0,0,0,0,0,5,2018-09-01
0,0,0,0,0,6,2018-09-01
0,0,0,0,0,7,2018-09-01
0,0,0,0,0,8,2018-09-01
0,0,0,0,0,9,2018-09-01
0,0,0,0,0,10,2018-09-01
0,0,0,0,0,11,2018-09-01
0,0,0,0,0,12,2018-09-01
0,0,0,0,0,13,2018-09-01
0,0,0,0,0,14,2018-09-01
0,0,0,0,0,15,2018-09-01
0,0,0,0,0,16,2018-09-01
0,0,0,0,0,17,2018-09-01
0,0,0,0,0,18,2018-09-01
0,0,0,0,0,19,2018-09-01
0,0,0,0,0,20,2018-09-01
0,0,0,0,0,21,2018-09-01
0,0,0,0,0,22,2018-09-01
0,0,0,0,0,23,2018-09-01
0,0,0,0,0,0,2018-09-02
0,0,0,0,0,1,2018-09-02
0,0,0,0,0,2,2018-09-02
0,0,0,0,0,3,2018-09-02
0,0,0,0,0,4,2018-09-02
0,0,0,0,0,5,2018-09-02
0,0,0,0,0,6,2018-09-02
0,0,0,0,0,7,2018-09-02
0,0,0,0,0,8,2018-09-02
0,0,0,0,0,9,2018-09-02
0,0,0,0,0,10,2018-09-02
31,60,0,69,2,11,2018-09-02
22,14,0,0,76,12,2018-09-02
27,6,2,20,76,13,2018-09-02
2,0,0,0,45,14,2018-09-02
0,10,2,0,0,15,2018-09-02
0,0,0,0,0,16,2018-09-02
0,0,0,5,0,17,2018-09-02
2,0,55,0,71,18,2018-09-02
3,0,99,2,5,19,2018-09-02
2,0,66,0,0,20,2018-09-02
0,0,201,0,8,21,2018-09-02
0,0,57,0,2,22,2018-09-02
0,0,20,0,5,23,2018-09-02
0,0,3,0,0,0,2018-09-03
0,0,0,0,0,1,2018-09-03
0,0,10,0,0,2,2018-09-03
0,0,3,0,0,3,2018-09-03
0,0,4,0,0,4,2018-09-03
0,0,4,0,0,5,2018-09-03
0,0,3,0,0,6,2018-09-03
0,0,6,0,0,7,2018-09-03
0,0,22,0,0,8,2018-09-03
0,0,19,6,0,9,2018-09-03
0,0,16,0,0,10,2018-09-03
0,0,88,0,0,11,2018-09-03
37,0,3,0,102,12,2018-09-03
22,81,21,33,10,13,2018-09-03
0,0,0,0,0,14,2018-09-03
0,0,0,0,0,15,2018-09-03
0,0,2,0,8,16,2018-09-03
0,0,0,0,2,17,2018-09-03
0,0,0,0,0,18,2018-09-03
0,0,0,0,0,19,2018-09-03
0,0,0,0,0,20,2018-09-03
0,0,0,0,0,21,2018-09-03
0,0,0,0,0,22,2018-09-03
0,0,0,0,0,23,2018-09-03
0,0,0,2,0,0,2018-09-04
0,0,0,0,0,1,2018-09-04
0,0,0,0,0,2,2018-09-04
0,0,0,0,0,3,2018-09-04
0,0,0,0,0,4,2018-09-04
0,0,0,0,0,5,2018-09-04
0,0,0,0,0,6,2018-09-04
0,0,6,0,0,7,2018-09-04
0,0,0,0,0,8,2018-09-04
0,0,0,0,0,9,2018-09-04
0,0,0,0,0,10,2018-09-04
0,0,0,0,0,11,2018-09-04
0,0,0,0,0,12,2018-09-04
0,0,0,0,0,13,2018-09-04
0,0,0,0,0,14,2018-09-04
0,0,0,0,0,15,2018-09-04
0,0,0,0,0,16,2018-09-04
0,0,0,0,0,17,2018-09-04
0,0,0,0,0,18,2018-09-04
0,0,0,0,0,19,2018-09-04
0,0,0,0,0,20,2018-09-04
0,0,0,0,0,21,2018-09-04
0,0,0,0,0,22,2018-09-04
0,0,0,0,0,23,2018-09-04
0,0,3,0,0,0,2018-09-05
0,0,0,0,0,1,2018-09-05
0,0,4,0,0,2,2018-09-05
3,0,0,8,8,3,2018-09-05
2,0,0,2,2,4,2018-09-05
0,0,0,0,0,5,2018-09-05
0,0,11,0,0,6,2018-09-05
0,0,22,0,0,7,2018-09-05
0,0,3,0,0,8,2018-09-05
0,0,5,0,0,9,2018-09-05
0,0,0,0,0,10,2018-09-05
0,0,0,0,0,11,2018-09-05
0,0,0,0,0,12,2018-09-05
0,0,0,0,0,13,2018-09-05
0,0,0,0,0,14,2018-09-05
0,0,0,0,0,15,2018-09-05
0,0,0,0,0,16,2018-09-05
0,0,0,0,0,17,2018-09-05
0,0,0,0,0,18,2018-09-05
0,0,0,0,0,19,2018-09-05
0,0,0,0,0,20,2018-09-05
0,0,0,0,0,21,2018-09-05
0,0,0,0,0,22,2018-09-05
0,0,0,0,0,23,2018-09-05
0,0,0,0,0,0,2018-09-06
0,0,0,0,0,1,2018-09-06
0,0,0,0,0,2,2018-09-06
0,0,0,0,0,3,2018-09-06
0,0,0,0,0,4,2018-09-06
0,0,0,0,0,5,2018-09-06
0,0,0,0,0,6,2018-09-06
0,0,0,0,0,7,2018-09-06
0,0,0,0,0,8,2018-09-06
0,0,0,0,0,9,2018-09-06
0,0,0,0,0,10,2018-09-06
0,0,0,0,0,11,2018-09-06
0,0,0,0,0,12,2018-09-06
0,0,0,0,0,13,2018-09-06
0,0,0,0,0,14,2018-09-06
0,0,0,0,0,15,2018-09-06
0,0,0,0,0,16,2018-09-06
0,0,0,0,0,17,2018-09-06
0,0,0,0,0,18,2018-09-06
0,0,0,0,0,19,2018-09-06
0,0,0,0,0,20,2018-09-06
0,0,9,0,0,21,2018-09-06
0,0,0,0,0,22,2018-09-06
0,0,0,0,0,23,2018-09-06
0,0,0,0,0,0,2018-09-07
0,0,103,0,0,1,2018-09-07
0,0,0,0,0,2,2018-09-07
0,0,0,0,0,3,2018-09-07
0,0,0,0,0,4,2018-09-07
0,0,0,0,0,5,2018-09-07
0,0,9,0,0,6,2018-09-07
0,0,63,0,0,7,2018-09-07
0,0,28,0,0,8,2018-09-07
0,0,10,0,0,9,2018-09-07
0,0,0,0,0,10,2018-09-07
0,0,0,0,0,11,2018-09-07
0,0,0,0,0,12,2018-09-07
0,0,0,0,0,13,2018-09-07
0,0,0,0,0,14,2018-09-07
0,0,0,0,0,15,2018-09-07
0,0,0,0,0,16,2018-09-07
0,0,0,0,0,17,2018-09-07
0,0,0,0,0,18,2018-09-07
0,0,0,0,0,19,2018-09-07
0,0,0,0,0,20,2018-09-07
0,0,0,0,0,21,2018-09-07
0,0,0,0,0,22,2018-09-07
0,0,0,0,0,23,2018-09-07
0,0,0,0,0,0,2018-09-08
0,0,0,0,0,1,2018-09-08
0,0,0,0,0,2,2018-09-08
0,0,0,0,0,3,2018-09-08
0,0,0,0,0,4,2018-09-08
0,0,0,0,0,5,2018-09-08
0,0,0,0,0,6,2018-09-08
0,0,0,0,0,7,2018-09-08
0,0,0,0,0,8,2018-09-08
0,0,0,0,0,9,2018-09-08
0,0,0,0,0,10,2018-09-08
0,0,0,0,0,11,2018-09-08
0,0,0,0,0,12,2018-09-08
0,0,0,0,0,13,2018-09-08
0,0,0,0,0,14,2018-09-08
0,0,0,0,0,15,2018-09-08
0,0,0,0,0,16,2018-09-08
0,0,0,0,0,17,2018-09-08
0,0,0,0,0,18,2018-09-08
0,0,0,0,0,19,2018-09-08
0,0,0,0,0,20,2018-09-08
0,0,0,0,0,21,2018-09-08
0,0,0,0,0,22,2018-09-08
0,0,0,0,0,23,2018-09-08
0,0,0,0,0,0,2018-09-09
0,0,0,0,0,1,2018-09-09
0,0,0,0,0,2,2018-09-09
0,0,0,0,0,3,2018-09-09
0,0,0,0,0,4,2018-09-09
0,0,0,0,0,5,2018-09-09
0,0,0,0,0,6,2018-09-09
0,0,0,0,0,7,2018-09-09
0,0,0,0,0,8,2018-09-09
0,0,0,0,0,9,2018-09-09
0,0,0,0,0,10,2018-09-09
0,0,0,0,0,11,2018-09-09
0,0,0,0,0,12,2018-09-09
0,0,0,0,0,13,2018-09-09
0,0,0,0,0,14,2018-09-09
0,0,0,0,0,15,2018-09-09
0,0,0,0,0,16,2018-09-09
0,0,0,0,0,17,2018-09-09
0,0,0,0,0,18,2018-09-09
0,0,0,0,0,19,2018-09-09
0,0,0,0,0,20,2018-09-09
0,0,0,0,0,21,2018-09-09
0,0,0,0,0,22,2018-09-09
0,0,0,0,0,23,2018-09-09
0,0,0,0,0,0,2018-09-10
0,0,0,0,0,1,2018-09-10
0,0,0,0,0,2,2018-09-10
0,0,0,0,0,3,2018-09-10
0,0,0,0,0,4,2018-09-10
0,0,0,0,0,5,2018-09-10
0,0,0,0,0,6,2018-09-10
0,0,0,0,0,7,2018-09-10
0,0,0,0,0,8,2018-09-10
0,0,0,0,0,9,2018-09-10
0,0,0,0,0,10,2018-09-10
0,0,0,0,0,11,2018-09-10
0,0,0,0,0,12,2018-09-10
0,0,0,0,0,13,2018-09-10
0,0,0,0,0,14,2018-09-10
0,0,0,0,0,15,2018-09-10
0,0,0,0,0,16,2018-09-10
0,0,0,0,0,17,2018-09-10
0,0,0,0,0,18,2018-09-10
0,2,0,0,0,19,2018-09-10
0,6,0,4,2,20,2018-09-10
9,27,0,8,5,21,2018-09-10
17,82,5,66,12,22,2018-09-10
55,24,51,35,73,23,2018-09-10
9,8,19,12,10,0,2018-09-11
46,37,10,48,32,1,2018-09-11
50,16,45,47,75,2,2018-09-11
14,2,4,2,8,3,2018-09-11
15,2,3,5,8,4,2018-09-11
5,2,5,0,2,5,2018-09-11
7,0,2,5,0,6,2018-09-11
15,3,5,3,2,7,2018-09-11
6,2,2,6,2,8,2018-09-11
3,0,0,0,0,9,2018-09-11
0,0,0,0,0,10,2018-09-11
0,0,0,0,0,11,2018-09-11
0,0,0,0,0,12,2018-09-11
0,0,0,0,0,13,2018-09-11
0,0,0,0,0,14,2018-09-11
0,0,0,0,0,15,2018-09-11
0,0,0,0,0,16,2018-09-11
0,0,0,0,0,17,2018-09-11
0,0,0,0,0,18,2018-09-11
0,0,0,0,0,19,2018-09-11
0,0,0,0,0,20,2018-09-11
0,0,0,0,0,21,2018-09-11
0,0,0,0,0,22,2018-09-11
0,0,0,0,0,23,2018-09-11
0,0,0,0,0,0,2018-09-12
0,0,0,0,0,1,2018-09-12
0,0,0,0,0,2,2018-09-12
0,0,0,0,0,3,2018-09-12
0,0,0,0,0,4,2018-09-12
0,0,0,0,0,5,2018-09-12
0,0,0,0,0,6,2018-09-12
0,0,0,0,0,7,2018-09-12
0,0,0,0,0,8,2018-09-12
0,0,0,0,0,9,2018-09-12
0,0,0,0,0,10,2018-09-12
0,0,0,0,0,11,2018-09-12
0,0,0,0,0,12,2018-09-12
0,0,0,0,0,13,2018-09-12
0,0,0,0,0,14,2018-09-12
0,0,0,0,0,15,2018-09-12
0,0,0,0,0,16,2018-09-12
0,0,0,0,0,17,2018-09-12
0,0,0,0,0,18,2018-09-12
0,0,0,0,0,19,2018-09-12
0,0,0,0,0,20,2018-09-12
0,0,0,0,0,21,2018-09-12
0,0,0,0,0,22,2018-09-12
0,0,0,0,0,23,2018-09-12
0,0,0,0,0,0,2018-09-13
0,0,0,0,0,1,2018-09-13
0,0,0,0,0,2,2018-09-13
0,0,0,0,0,3,2018-09-13
0,0,0,0,0,4,2018-09-13
0,0,0,0,0,5,2018-09-13
0,0,0,0,0,6,2018-09-13
0,0,0,0,0,7,2018-09-13
0,0,0,0,0,8,2018-09-13
0,0,0,0,0,9,2018-09-13
0,0,0,0,0,10,2018-09-13
0,0,0,0,0,11,2018-09-13
0,0,0,0,0,12,2018-09-13
0,0,0,0,0,13,2018-09-13
0,0,0,0,0,14,2018-09-13
0,0,0,0,0,15,2018-09-13
0,0,0,0,0,16,2018-09-13
0,0,0,0,0,17,2018-09-13
0,0,0,0,0,18,2018-09-13
0,0,0,0,0,19,2018-09-13
0,0,0,0,0,20,2018-09-13
0,0,0,0,0,21,2018-09-13
0,0,0,0,0,22,2018-09-13
0,0,0,0,0,23,2018-09-13
0,0,0,0,0,0,2018-09-14
0,0,0,0,0,1,2018-09-14
0,0,0,0,0,2,2018-09-14
0,0,0,0,0,3,2018-09-14
0,0,0,0,0,4,2018-09-14
0,0,0,0,0,5,2018-09-14
0,0,0,0,0,6,2018-09-14
0,0,0,0,0,7,2018-09-14
0,0,0,0,2,8,2018-09-14
0,0,0,0,0,9,2018-09-14
0,0,0,0,0,10,2018-09-14
0,0,0,0,0,11,2018-09-14
0,0,0,0,0,12,2018-09-14
0,0,0,0,0,13,2018-09-14
0,0,0,0,0,14,2018-09-14
0,0,0,0,0,15,2018-09-14
0,0,0,0,0,16,2018-09-14
0,0,0,0,0,17,2018-09-14
0,0,0,0,0,18,2018-09-14
0,0,0,0,0,19,2018-09-14
0,0,0,0,0,20,2018-09-14
0,0,0,0,0,21,2018-09-14
0,0,0,0,0,22,2018-09-14
0,0,0,0,0,23,2018-09-14
0,0,0,0,0,0,2018-09-15
0,0,0,0,0,1,2018-09-15
0,0,0,0,0,2,2018-09-15
0,0,0,0,0,3,2018-09-15
0,0,0,0,0,4,2018-09-15
0,0,0,0,0,5,2018-09-15
0,0,0,0,0,6,2018-09-15
0,0,0,0,0,7,2018-09-15
0,0,0,0,0,8,2018-09-15
0,0,0,0,0,9,2018-09-15
0,0,0,0,0,10,2018-09-15
0,0,0,0,0,11,2018-09-15
0,0,0,0,0,12,2018-09-15
0,0,0,0,0,13,2018-09-15
0,0,0,0,0,14,2018-09-15
0,0,0,0,0,15,2018-09-15
0,0,0,0,0,16,2018-09-15
0,0,0,0,0,17,2018-09-15
0,0,0,0,0,18,2018-09-15
0,0,0,0,0,19,2018-09-15
0,0,0,0,0,20,2018-09-15
0,0,0,0,0,21,2018-09-15
0,0,0,0,0,22,2018-09-15
0,0,0,0,0,23,2018-09-15
0,0,0,0,0,0,2018-09-16
0,0,0,0,0,1,2018-09-16
0,0,0,0,0,2,2018-09-16
0,0,0,0,0,3,2018-09-16
0,0,0,0,0,4,2018-09-16
0,0,0,0,0,5,2018-09-16
0,0,0,0,0,6,2018-09-16
2,0,0,0,0,7,2018-09-16
0,0,0,0,0,8,2018-09-16
0,0,0,0,0,9,2018-09-16
0,0,0,0,0,10,2018-09-16
0,0,0,0,0,11,2018-09-16
0,0,0,0,0,12,2018-09-16
0,0,0,0,0,13,2018-09-16
0,0,0,0,0,14,2018-09-16
0,0,0,0,0,15,2018-09-16
0,0,0,0,0,16,2018-09-16
0,0,0,0,0,17,2018-09-16
0,0,0,0,0,18,2018-09-16
0,0,0,0,0,19,2018-09-16
0,0,0,0,0,20,2018-09-16
0,0,0,0,0,21,2018-09-16
0,0,0,0,0,22,2018-09-16
0,0,0,0,0,23,2018-09-16
0,0,0,0,0,0,2018-09-17
0,0,0,0,0,1,2018-09-17
0,0,0,0,0,2,2018-09-17
0,0,0,0,0,3,2018-09-17
0,0,0,0,0,4,2018-09-17
0,0,0,0,0,5,2018-09-17
0,0,0,0,0,6,2018-09-17
0,0,0,0,0,7,2018-09-17
0,0,0,0,0,8,2018-09-17
0,0,0,0,0,9,2018-09-17
0,0,0,0,0,10,2018-09-17
0,0,0,0,0,11,2018-09-17
0,0,0,0,0,12,2018-09-17
0,0,0,0,0,13,2018-09-17
0,0,0,0,0,14,2018-09-17
0,0,0,0,0,15,2018-09-17
0,0,0,0,0,16,2018-09-17
0,0,0,0,0,17,2018-09-17
0,0,0,0,0,18,2018-09-17
0,0,0,0,0,19,2018-09-17
0,0,0,0,0,20,2018-09-17
0,0,0,0,0,21,2018-09-17
0,0,0,0,0,22,2018-09-17
0,0,0,0,0,23,2018-09-17
0,0,0,0,0,0,2018-09-18
0,0,0,0,0,1,2018-09-18
0,0,0,2,0,2,2018-09-18
0,0,0,0,0,3,2018-09-18
0,0,0,0,0,4,2018-09-18
0,0,0,0,0,5,2018-09-18
0,0,0,0,0,6,2018-09-18
0,0,0,0,0,7,2018-09-18
0,0,0,0,0,8,2018-09-18
0,0,0,0,0,9,2018-09-18
0,0,0,0,0,10,2018-09-18
0,0,0,0,0,11,2018-09-18
0,0,0,0,0,12,2018-09-18
0,0,0,0,0,13,2018-09-18
0,0,0,0,0,14,2018-09-18
0,0,0,0,0,15,2018-09-18
0,0,0,0,0,16,2018-09-18
0,0,0,0,0,17,2018-09-18
0,0,0,0,0,18,2018-09-18
0,0,0,0,0,19,2018-09-18
0,0,0,0,0,20,2018-09-18
0,0,0,0,0,21,2018-09-18
0,0,0,0,0,22,2018-09-18
0,0,0,0,0,23,2018-09-18
0,0,0,0,0,0,2018-09-19
0,0,0,0,0,1,2018-09-19
0,0,0,0,0,2,2018-09-19
0,0,0,2,0,3,2018-09-19
0,0,0,0,0,4,2018-09-19
0,0,0,0,0,5,2018-09-19
0,0,0,0,0,6,2018-09-19
0,0,0,0,0,7,2018-09-19
0,0,0,0,0,8,2018-09-19
0,0,0,0,0,9,2018-09-19
0,0,0,0,0,10,2018-09-19
0,0,0,0,0,11,2018-09-19
0,0,0,0,0,12,2018-09-19
0,0,0,0,0,13,2018-09-19
0,0,0,0,0,14,2018-09-19
0,0,0,0,0,15,2018-09-19
0,0,0,0,0,16,2018-09-19
0,0,0,0,0,17,2018-09-19
0,0,0,0,0,18,2018-09-19
0,0,0,0,0,19,2018-09-19
0,0,0,0,0,20,2018-09-19
0,0,0,0,0,21,2018-09-19
0,0,0,0,0,22,2018-09-19
0,0,0,0,0,23,2018-09-19
0,0,0,0,0,0,2018-09-20
0,0,0,0,0,1,2018-09-20
0,0,0,0,0,2,2018-09-20
0,0,0,0,0,3,2018-09-20
0,0,0,0,0,4,2018-09-20
0,0,0,0,0,5,2018-09-20
0,0,0,0,0,6,2018-09-20
0,0,0,0,0,7,2018-09-20
0,0,0,0,0,8,2018-09-20
0,0,0,0,0,9,2018-09-20
0,0,0,0,0,10,2018-09-20
0,0,0,0,0,11,2018-09-20
0,0,0,0,0,12,2018-09-20
0,0,0,0,0,13,2018-09-20
0,0,0,0,0,14,2018-09-20
0,0,0,0,0,15,2018-09-20
0,0,0,0,0,16,2018-09-20
0,0,0,0,0,17,2018-09-20
0,0,0,0,0,18,2018-09-20
0,0,0,0,0,19,2018-09-20
0,0,0,0,0,20,2018-09-20
0,0,0,0,0,21,2018-09-20
0,0,0,0,0,22,2018-09-20
0,0,0,0,0,23,2018-09-20
0,0,0,0,0,0,2018-09-21
0,0,0,0,0,1,2018-09-21
0,0,0,0,0,2,2018-09-21
0,0,0,0,0,3,2018-09-21
0,0,0,0,0,4,2018-09-21
0,0,0,0,0,5,2018-09-21
0,45,0,23,0,6,2018-09-21
30,32,15,35,25,7,2018-09-21
15,16,36,15,18,8,2018-09-21
8,13,27,10,2,9,2018-09-21
37,53,37,42,28,10,2018-09-21
70,0,107,56,63,11,2018-09-21
0,0,2,0,0,12,2018-09-21
0,0,0,0,0,13,2018-09-21
0,0,0,0,0,14,2018-09-21
0,0,0,0,0,15,2018-09-21
0,0,0,0,0,16,2018-09-21
0,0,0,0,0,17,2018-09-21
0,0,0,0,0,18,2018-09-21
11,22,64,5,10,19,2018-09-21
179,180,75,143,91,20,2018-09-21
13,0,0,0,56,21,2018-09-21
0,0,0,0,0,22,2018-09-21
0,0,0,0,0,23,2018-09-21
0,0,0,0,0,0,2018-09-22
0,0,0,0,0,1,2018-09-22
0,0,0,0,0,2,2018-09-22
0,0,0,0,0,3,2018-09-22
0,0,0,2,0,4,2018-09-22
0,0,0,0,0,5,2018-09-22
0,0,0,2,0,6,2018-09-22
0,0,0,0,0,7,2018-09-22
2,0,0,0,0,8,2018-09-22
0,0,0,0,0,9,2018-09-22
0,0,0,0,0,10,2018-09-22
0,0,0,0,0,11,2018-09-22
0,0,0,0,0,12,2018-09-22
0,0,0,0,0,13,2018-09-22
0,0,0,0,0,14,2018-09-22
0,0,0,0,0,15,2018-09-22
0,0,0,0,0,16,2018-09-22
0,0,0,0,0,17,2018-09-22
0,0,0,0,0,18,2018-09-22
0,0,0,0,0,19,2018-09-22
0,0,0,0,0,20,2018-09-22
0,0,0,0,0,21,2018-09-22
0,0,0,0,0,22,2018-09-22
0,0,0,0,0,23,2018-09-22
0,0,0,0,0,0,2018-09-23
0,0,0,0,0,1,2018-09-23
0,0,0,0,0,2,2018-09-23
0,0,0,0,0,3,2018-09-23
0,0,0,0,0,4,2018-09-23
0,0,0,0,0,5,2018-09-23
0,0,0,0,0,6,2018-09-23
0,0,0,0,0,7,2018-09-23
0,0,0,0,0,8,2018-09-23
0,0,0,0,0,9,2018-09-23
0,0,0,0,0,10,2018-09-23
0,0,0,0,0,11,2018-09-23
0,0,0,0,0,12,2018-09-23
0,0,0,0,0,13,2018-09-23
0,0,0,0,0,14,2018-09-23
0,0,0,0,0,15,2018-09-23
0,0,0,0,0,16,2018-09-23
0,0,0,0,0,17,2018-09-23
0,0,0,0,0,18,2018-09-23
0,0,0,0,0,19,2018-09-23
0,0,0,0,0,20,2018-09-23
0,0,0,0,0,21,2018-09-23
0,0,0,0,0,22,2018-09-23
0,0,0,0,0,23,2018-09-23
0,0,0,0,0,0,2018-09-24
0,0,0,0,0,1,2018-09-24
0,0,0,0,0,2,2018-09-24
0,0,0,0,0,3,2018-09-24
0,0,0,0,0,4,2018-09-24
0,0,0,0,0,5,2018-09-24
0,0,0,0,0,6,2018-09-24
0,0,0,0,0,7,2018-09-24
0,0,0,0,0,8,2018-09-24
0,0,0,2,0,9,2018-09-24
0,0,0,0,0,10,2018-09-24
0,0,0,0,0,11,2018-09-24
0,0,0,0,0,12,2018-09-24
0,0,0,0,0,13,2018-09-24
0,0,0,0,0,14,2018-09-24
0,0,0,0,0,15,2018-09-24
0,0,0,0,0,16,2018-09-24
0,0,0,0,0,17,2018-09-24
0,0,0,0,0,18,2018-09-24
0,0,0,0,0,19,2018-09-24
0,0,0,0,0,20,2018-09-24
0,0,0,0,0,21,2018-09-24
0,0,0,0,0,22,2018-09-24
0,0,0,0,0,23,2018-09-24
0,0,0,0,0,0,2018-09-25
0,0,0,0,0,1,2018-09-25
0,0,0,0,0,2,2018-09-25
0,0,0,0,0,3,2018-09-25
0,0,0,0,0,4,2018-09-25
0,0,0,0,0,5,2018-09-25
0,0,0,0,0,6,2018-09-25
0,0,0,0,0,7,2018-09-25
0,10,0,0,0,8,2018-09-25
2,26,0,4,0,9,2018-09-25
0,0,0,3,0,10,2018-09-25
18,11,0,22,10,11,2018-09-25
22,0,34,4,28,12,2018-09-25
5,0,18,0,15,13,2018-09-25
13,3,10,4,5,14,2018-09-25
13,0,17,2,12,15,2018-09-25
2,0,5,0,2,16,2018-09-25
0,0,0,0,0,17,2018-09-25
0,0,0,0,0,18,2018-09-25
0,0,0,0,0,19,2018-09-25
0,0,0,0,0,20,2018-09-25
0,0,2,0,0,21,2018-09-25
0,0,0,0,0,22,2018-09-25
0,0,0,0,0,23,2018-09-25
0,0,0,0,0,0,2018-09-26
0,0,0,0,0,1,2018-09-26
0,0,0,0,0,2,2018-09-26
0,13,0,0,0,3,2018-09-26
3,19,14,5,8,4,2018-09-26
0,3,3,3,0,5,2018-09-26
2,0,0,0,0,6,2018-09-26
0,9,19,4,0,7,2018-09-26
0,0,0,0,0,8,2018-09-26
0,0,0,0,0,9,2018-09-26
0,0,0,0,0,10,2018-09-26
3,0,4,0,2,11,2018-09-26
0,0,0,0,0,12,2018-09-26
46,0,0,2,12,13,2018-09-26
0,0,0,0,0,14,2018-09-26
3,0,0,0,5,15,2018-09-26
12,30,22,20,8,16,2018-09-26
16,0,0,6,8,17,2018-09-26
0,0,0,0,0,18,2018-09-26
0,0,0,0,0,19,2018-09-26
0,0,0,0,0,20,2018-09-26
0,0,0,0,0,21,2018-09-26
0,0,0,0,0,22,2018-09-26
0,0,0,0,0,23,2018-09-26
0,0,0,0,0,0,2018-09-27
0,0,0,0,0,1,2018-09-27
0,0,0,0,0,2,2018-09-27
0,0,0,0,0,3,2018-09-27
0,0,0,0,0,4,2018-09-27
0,0,0,0,0,5,2018-09-27
0,0,0,2,0,6,2018-09-27
0,0,0,0,0,7,2018-09-27
0,0,0,0,0,8,2018-09-27
2,0,0,0,0,9,2018-09-27
0,0,0,0,0,10,2018-09-27
0,0,0,0,0,11,2018-09-27
0,0,0,0,0,12,2018-09-27
0,0,0,0,0,13,2018-09-27
0,0,0,0,0,14,2018-09-27
0,0,0,0,0,15,2018-09-27
0,0,0,0,0,16,2018-09-27
0,0,0,0,0,17,2018-09-27
0,0,0,0,0,18,2018-09-27
0,0,0,0,0,19,2018-09-27
0,0,0,0,0,20,2018-09-27
0,0,0,0,0,21,2018-09-27
0,0,0,0,0,22,2018-09-27
0,0,0,0,0,23,2018-09-27
0,0,0,0,0,0,2018-09-28
0,0,0,0,0,1,2018-09-28
0,0,0,0,0,2,2018-09-28
0,0,0,0,0,3,2018-09-28
0,0,0,0,0,4,2018-09-28
0,0,0,0,0,5,2018-09-28
0,0,0,0,0,6,2018-09-28
0,0,0,0,0,7,2018-09-28
0,0,0,0,0,8,2018-09-28
0,0,0,0,0,9,2018-09-28
0,0,0,0,0,10,2018-09-28
0,0,0,0,0,11,2018-09-28
0,0,0,0,0,12,2018-09-28
0,0,0,0,0,13,2018-09-28
0,0,0,0,0,14,2018-09-28
0,0,0,0,0,15,2018-09-28
0,0,0,0,0,16,2018-09-28
0,0,0,0,0,17,2018-09-28
0,0,0,0,0,18,2018-09-28
0,0,0,0,0,19,2018-09-28
0,0,0,0,0,20,2018-09-28
0,0,0,0,0,21,2018-09-28
0,0,0,0,0,22,2018-09-28
0,14,0,3,2,23,2018-09-28
0,0,0,0,0,0,2018-09-29
0,4,0,2,0,1,2018-09-29
4,8,7,5,0,2,2018-09-29
3,0,3,2,0,3,2018-09-29
0,2,0,0,2,4,2018-09-29
